Week_Start_Date,Product_ID,Product_Name,Units_Sold,Price,Discount_Percentage,Revenue,Region
2024-03-10,P030,Product_30,384,68,25,19584.0,USA
2024-03-10,P031,Product_31,130,51,20,5304.0,USA
2024-03-10,P032,Product_32,270,69,0,18630.0,USA
2024-03-10,P033,Product_33,321,89,0,28569.0,USA
2024-03-10,P034,Product_34,633,24,0,15192.0,USA
2024-03-10,P035,Product_35,418,71,5,28194.1,USA
2024-03-10,P036,Product_36,525,71,5,35411.25,USA
2024-03-10,P037,Product_37,508,56,25,21336.0,USA
2024-03-10,P038,Product_38,409,71,0,29039.0,USA
2024-03-10,P039,Product_39,380,60,25,17100.0,USA
2024-03-10,P040,Product_40,443,64,30,19846.4,USA
2024-03-10,P041,Product_41,306,73,0,22338.0,USA
2024-03-10,P042,Product_42,485,12,20,4656.0,USA
2024-03-10,P043,Product_43,352,60,10,19008.0,USA
2024-03-10,P044,Product_44,337,16,5,5122.4,USA
2024-03-10,P045,Product_45,375,30,5,10687.5,USA
2024-03-10,P046,Product_46,545,82,20,35752.0,USA
2024-03-10,P047,Product_47,572,48,15,23337.6,USA
2024-03-10,P048,Product_48,146,27,25,2956.5,USA
2024-03-10,P049,Product_49,484,13,30,4404.4,USA
2024-03-10,P050,Product_50,631,98,15,52562.3,USA
2024-03-17,P001,Product_1,542,61,30,23143.4,USA
2024-03-17,P002,Product_2,87,24,15,1774.8,USA
2024-03-17,P003,Product_3,403,81,15,27746.55,USA
2024-03-17,P004,Product_4,425,70,10,26775.0,USA
2024-03-17,P005,Product_5,510,30,0,15300.0,USA
2024-03-17,P006,Product_6,144,92,20,10598.4,USA
2024-03-17,P007,Product_7,589,96,10,50889.6,USA
2024-03-17,P008,Product_8,514,84,5,41017.2,USA
2024-03-17,P009,Product_9,209,84,30,12289.2,USA
2024-03-17,P010,Product_10,537,97,0,52089.0,USA
2024-03-17,P011,Product_11,668,33,10,19839.6,USA
2024-03-17,P012,Product_12,662,12,15,6752.4,USA
2024-03-17,P013,Product_13,444,31,20,11011.2,USA
2024-03-17,P014,Product_14,635,62,5,37401.5,USA
2024-03-17,P015,Product_15,122,11,25,1006.5,USA
2024-03-17,P016,Product_16,362,97,20,28091.2,USA
2024-03-17,P017,Product_17,167,39,0,6513.0,USA
2024-03-17,P018,Product_18,605,47,0,28435.0,USA
2024-03-17,P019,Product_19,137,11,15,1280.95,USA
2024-03-17,P020,Product_20,528,73,0,38544.0,USA
2024-03-17,P021,Product_21,564,69,0,38916.0,USA
2024-03-17,P022,Product_22,69,30,10,1863.0,USA
2024-03-17,P023,Product_23,566,42,0,23772.0,USA
2024-03-17,P024,Product_24,139,85,10,10633.5,USA
2024-03-17,P025,Product_25,205,67,5,13048.25,USA
2024-03-17,P026,Product_26,418,31,10,11662.2,USA
2024-03-17,P027,Product_27,475,98,5,44222.5,USA
2024-03-17,P028,Product_28,333,58,15,16416.9,USA
2024-03-17,P029,Product_29,582,100,0,58200.0,USA
2024-03-17,P030,Product_30,370,68,15,21386.0,USA
2024-03-17,P031,Product_31,123,51,5,5959.35,USA
2024-03-17,P032,Product_32,306,69,25,15835.5,USA
2024-03-17,P033,Product_33,340,89,10,27234.0,USA
2024-03-17,P034,Product_34,735,24,30,12348.0,USA
2024-03-17,P035,Product_35,442,71,15,26674.7,USA
2024-03-17,P036,Product_36,516,71,0,36636.0,USA
2024-03-17,P037,Product_37,512,56,25,21504.0,USA
2024-03-17,P038,Product_38,413,71,0,29323.0,USA
2024-03-17,P039,Product_39,340,60,0,20400.0,USA
2024-03-17,P040,Product_40,388,64,0,24832.0,USA
2024-03-17,P041,Product_41,324,73,10,21286.8,USA
2024-03-17,P042,Product_42,467,12,10,5043.6,USA
2024-03-17,P043,Product_43,338,60,0,20280.0,USA
2024-03-17,P044,Product_44,373,16,25,4476.0,USA
2024-03-17,P045,Product_45,369,30,0,11070.0,USA
2024-03-17,P046,Product_46,499,82,0,40918.0,USA
2024-03-17,P047,Product_47,537,48,0,25776.0,USA
2024-03-17,P048,Product_48,131,27,0,3537.0,USA
2024-03-17,P049,Product_49,435,13,5,5372.25,USA
2024-03-17,P050,Product_50,637,98,15,53062.1,USA
2024-03-24,P001,Product_1,497,61,10,27285.3,USA
2024-03-24,P002,Product_2,81,24,0,1944.0,USA
2024-03-24,P003,Product_3,377,81,0,30537.0,USA
2024-03-24,P004,Product_4,407,70,0,28490.0,USA
2024-03-24,P005,Product_5,576,30,25,12960.0,USA
2024-03-24,P006,Product_6,132,92,0,12144.0,USA
2024-03-24,P007,Product_7,592,96,10,51148.8,USA
2024-03-24,P008,Product_8,580,84,30,34104.0,USA
2024-03-24,P009,Product_9,192,84,10,14515.2,USA
2024-03-24,P010,Product_10,620,97,30,42098.0,USA
2024-03-24,P011,Product_11,639,33,0,21087.0,USA
2024-03-24,P012,Product_12,680,12,20,6528.0,USA
2024-03-24,P013,Product_13,426,31,10,11885.4,USA
2024-03-24,P014,Product_14,685,62,20,33976.0,USA
2024-03-24,P015,Product_15,109,11,0,1199.0,USA
2024-03-24,P016,Product_16,330,97,0,32010.0,USA
2024-03-24,P017,Product_17,168,39,0,6552.0,USA
2024-03-24,P018,Product_18,654,47,15,26127.3,USA
2024-03-24,P019,Product_19,144,11,25,1188.0,USA
2024-03-24,P020,Product_20,583,73,20,34047.2,USA
2024-03-24,P021,Product_21,567,69,0,39123.0,USA
2024-03-24,P022,Product_22,74,30,25,1665.0,USA
2024-03-24,P023,Product_23,569,42,0,23898.0,USA
2024-03-24,P024,Product_24,133,85,0,11305.0,USA
2024-03-24,P025,Product_25,201,67,0,13467.0,USA
2024-03-24,P026,Product_26,441,31,20,10936.8,USA
2024-03-24,P027,Product_27,465,98,0,45570.0,USA
2024-03-24,P028,Product_28,327,58,10,17069.4,USA
2024-03-24,P029,Product_29,658,100,25,49350.0,USA
2024-03-24,P030,Product_30,346,68,0,23528.0,USA
2024-03-24,P031,Product_31,126,51,10,5783.4,USA
2024-03-24,P032,Product_32,273,69,0,18837.0,USA
2024-03-24,P033,Product_33,325,89,0,28925.0,USA
2024-03-24,P034,Product_34,658,24,5,15002.4,USA
2024-03-24,P035,Product_35,414,71,0,29394.0,USA
2024-03-24,P036,Product_36,558,71,15,33675.3,USA
2024-03-24,P037,Product_37,469,56,5,24950.8,USA
2024-03-24,P038,Product_38,436,71,10,27860.4,USA
2024-03-24,P039,Product_39,376,60,20,18048.0,USA
2024-03-24,P040,Product_40,410,64,10,23616.0,USA
2024-03-24,P041,Product_41,325,73,10,21352.5,USA
2024-03-24,P042,Product_42,470,12,10,5076.0,USA
2024-03-24,P043,Product_43,340,60,0,20400.0,USA
2024-03-24,P044,Product_44,333,16,0,5328.0,USA
2024-03-24,P045,Product_45,417,30,25,9382.5,USA
2024-03-24,P046,Product_46,539,82,15,37568.3,USA
2024-03-24,P047,Product_47,539,48,0,25872.0,USA
2024-03-24,P048,Product_48,135,27,5,3462.75,USA
2024-03-24,P049,Product_49,426,13,0,5538.0,USA
2024-03-24,P050,Product_50,685,98,30,46991.0,USA
2024-03-31,P001,Product_1,474,61,0,28914.0,USA
2024-03-31,P002,Product_2,81,24,0,1944.0,USA
2024-03-31,P003,Product_3,378,81,0,30618.0,USA
2024-03-31,P004,Product_4,418,70,5,27797.0,USA
2024-03-31,P005,Product_5,577,30,25,12982.5,USA
2024-03-31,P006,Product_6,132,92,0,12144.0,USA
2024-03-31,P007,Product_7,636,96,25,45792.0,USA
2024-03-31,P008,Product_8,505,84,0,42420.0,USA
2024-03-31,P009,Product_9,206,84,25,12978.0,USA
2024-03-31,P010,Product_10,540,97,0,52380.0,USA
2024-03-31,P011,Product_11,640,33,0,21120.0,USA
2024-03-31,P012,Product_12,666,12,15,6793.2,USA
2024-03-31,P013,Product_13,467,31,30,10133.9,USA
2024-03-31,P014,Product_14,702,62,25,32643.0,USA
2024-03-31,P015,Product_15,114,11,10,1128.6,USA
2024-03-31,P016,Product_16,381,97,30,25869.9,USA
2024-03-31,P017,Product_17,169,39,0,6591.0,USA
2024-03-31,P018,Product_18,701,47,30,23062.9,USA
2024-03-31,P019,Product_19,131,11,5,1368.95,USA
2024-03-31,P020,Product_20,584,73,20,34105.6,USA
2024-03-31,P021,Product_21,639,69,25,33068.25,USA
2024-03-31,P022,Product_22,72,30,20,1728.0,USA
2024-03-31,P023,Product_23,599,42,10,22642.2,USA
2024-03-31,P024,Product_24,137,85,5,11062.75,USA
2024-03-31,P025,Product_25,226,67,25,11356.5,USA
2024-03-31,P026,Product_26,401,31,0,12431.0,USA
2024-03-31,P027,Product_27,536,98,30,36769.6,USA
2024-03-31,P028,Product_28,343,58,20,15915.2,USA
2024-03-31,P029,Product_29,586,100,0,58600.0,USA
2024-03-31,P030,Product_30,381,68,20,20726.4,USA
2024-03-31,P031,Product_31,126,51,10,5783.4,USA
2024-03-31,P032,Product_32,301,69,20,16615.2,USA
2024-03-31,P033,Product_33,358,89,20,25489.6,USA
2024-03-31,P034,Product_34,643,24,0,15432.0,USA
2024-03-31,P035,Product_35,435,71,10,27796.5,USA
2024-03-31,P036,Product_36,598,71,30,29720.6,USA
2024-03-31,P037,Product_37,458,56,0,25648.0,USA
2024-03-31,P038,Product_38,436,71,10,27860.4,USA
2024-03-31,P039,Product_39,343,60,0,20580.0,USA
2024-03-31,P040,Product_40,401,64,5,24380.8,USA
2024-03-31,P041,Product_41,326,73,10,21418.2,USA
2024-03-31,P042,Product_42,470,12,10,5076.0,USA
2024-03-31,P043,Product_43,340,60,0,20400.0,USA
2024-03-31,P044,Product_44,359,16,15,4882.4,USA
2024-03-31,P045,Product_45,371,30,0,11130.0,USA
2024-03-31,P046,Product_46,503,82,0,41246.0,USA
2024-03-31,P047,Product_47,540,48,0,25920.0,USA
2024-03-31,P048,Product_48,132,27,0,3564.0,USA
2024-03-31,P049,Product_49,438,13,5,5409.3,USA
2024-03-31,P050,Product_50,641,98,15,53395.3,USA
2024-04-07,P001,Product_1,521,61,20,25424.8,USA
2024-04-07,P002,Product_2,81,24,0,1944.0,USA
2024-04-07,P003,Product_3,424,81,25,25758.0,USA
2024-04-07,P004,Product_4,448,70,20,25088.0,USA
2024-04-07,P005,Product_5,525,30,5,14962.5,USA
2024-04-07,P006,Product_6,152,92,30,9788.8,USA
2024-04-07,P007,Product_7,649,96,30,43612.8,USA
2024-04-07,P008,Product_8,504,84,0,42336.0,USA
2024-04-07,P009,Product_9,182,84,0,15288.0,USA
2024-04-07,P010,Product_10,620,97,30,42098.0,USA
2024-04-07,P011,Product_11,703,33,20,18559.2,USA
2024-04-07,P012,Product_12,619,12,0,7428.0,USA
2024-04-07,P013,Product_13,446,31,20,11060.8,USA
2024-04-07,P014,Product_14,700,62,25,32550.0,USA
2024-04-07,P015,Product_15,119,11,20,1047.2,USA
2024-04-07,P016,Product_16,364,97,20,28246.4,USA
2024-04-07,P017,Product_17,189,39,25,5528.25,USA
2024-04-07,P018,Product_18,608,47,0,28576.0,USA
2024-04-07,P019,Product_19,128,11,0,1408.0,USA
2024-04-07,P020,Product_20,570,73,15,35368.5,USA
2024-04-07,P021,Product_21,652,69,30,31491.6,USA
2024-04-07,P022,Product_22,66,30,0,1980.0,USA
2024-04-07,P023,Product_23,598,42,10,22604.4,USA
2024-04-07,P024,Product_24,143,85,15,10331.75,USA
2024-04-07,P025,Product_25,206,67,5,13111.9,USA
2024-04-07,P026,Product_26,441,31,20,10936.8,USA
2024-04-07,P027,Product_27,524,98,25,38514.0,USA
2024-04-07,P028,Product_28,334,58,15,16466.2,USA
2024-04-07,P029,Product_29,614,100,10,55260.0,USA
2024-04-07,P030,Product_30,355,68,5,22933.0,USA
2024-04-07,P031,Product_31,126,51,10,5783.4,USA
2024-04-07,P032,Product_32,273,69,0,18837.0,USA
2024-04-07,P033,Product_33,325,89,0,28925.0,USA
2024-04-07,P034,Product_34,674,24,10,14558.4,USA
2024-04-07,P035,Product_35,414,71,0,29394.0,USA
2024-04-07,P036,Product_36,519,71,0,36849.0,USA
2024-04-07,P037,Product_37,481,56,10,24242.4,USA
2024-04-07,P038,Product_38,425,71,5,28666.25,USA
2024-04-07,P039,Product_39,342,60,0,20520.0,USA
2024-04-07,P040,Product_40,429,64,20,21964.8,USA
2024-04-07,P041,Product_41,333,73,15,20662.65,USA
2024-04-07,P042,Product_42,447,12,0,5364.0,USA
2024-04-07,P043,Product_43,382,60,25,17190.0,USA
2024-04-07,P044,Product_44,341,16,5,5183.2,USA
2024-04-07,P045,Product_45,408,30,20,9792.0,USA
2024-04-07,P046,Product_46,527,82,10,38892.6,USA
2024-04-07,P047,Product_47,620,48,30,20832.0,USA
2024-04-07,P048,Product_48,145,27,20,3132.0,USA
2024-04-07,P049,Product_49,469,13,20,4877.6,USA
2024-04-07,P050,Product_50,655,98,20,51352.0,USA
2024-04-14,P001,Product_1,471,61,0,28731.0,USA
2024-04-14,P002,Product_2,81,24,0,1944.0,USA
2024-04-14,P003,Product_3,413,81,20,26762.4,USA
2024-04-14,P004,Product_4,415,70,5,27597.5,USA
2024-04-14,P005,Product_5,561,30,20,13464.0,USA
2024-04-14,P006,Product_6,131,92,0,12052.0,USA
2024-04-14,P007,Product_7,589,96,10,50889.6,USA
2024-04-14,P008,Product_8,502,84,0,42168.0,USA
2024-04-14,P009,Product_9,186,84,5,14842.8,USA
2024-04-14,P010,Product_10,577,97,15,47573.65,USA
2024-04-14,P011,Product_11,668,33,10,19839.6,USA
2024-04-14,P012,Product_12,646,12,10,6976.8,USA
2024-04-14,P013,Product_13,414,31,5,12192.3,USA
2024-04-14,P014,Product_14,635,62,5,37401.5,USA
2024-04-14,P015,Product_15,119,11,20,1047.2,USA
2024-04-14,P016,Product_16,329,97,0,31913.0,USA
2024-04-14,P017,Product_17,176,39,10,6177.6,USA
2024-04-14,P018,Product_18,635,47,10,26860.5,USA
2024-04-14,P019,Product_19,140,11,20,1232.0,USA
2024-04-14,P020,Product_20,554,73,10,36397.8,USA
2024-04-14,P021,Product_21,634,69,25,32809.5,USA
2024-04-14,P022,Product_22,75,30,30,1575.0,USA
2024-04-14,P023,Product_23,566,42,0,23772.0,USA
2024-04-14,P024,Product_24,133,85,0,11305.0,USA
2024-04-14,P025,Product_25,205,67,5,13048.25,USA
2024-04-14,P026,Product_26,399,31,0,12369.0,USA
2024-04-14,P027,Product_27,498,98,15,41483.4,USA
2024-04-14,P028,Product_28,356,58,30,14453.6,USA
2024-04-14,P029,Product_29,582,100,0,58200.0,USA
2024-04-14,P030,Product_30,344,68,0,23392.0,USA
2024-04-14,P031,Product_31,120,51,0,6120.0,USA
2024-04-14,P032,Product_32,299,69,20,16504.8,USA
2024-04-14,P033,Product_33,340,89,10,27234.0,USA
2024-04-14,P034,Product_34,639,24,0,15336.0,USA
2024-04-14,P035,Product_35,473,71,30,23508.1,USA
2024-04-14,P036,Product_36,568,71,20,32262.4,USA
2024-04-14,P037,Product_37,455,56,0,25480.0,USA
2024-04-14,P038,Product_38,444,71,15,26795.4,USA
2024-04-14,P039,Product_39,374,60,20,17952.0,USA
2024-04-14,P040,Product_40,388,64,0,24832.0,USA
2024-04-14,P041,Product_41,308,73,0,22484.0,USA
2024-04-14,P042,Product_42,445,12,0,5340.0,USA
2024-04-14,P043,Product_43,338,60,0,20280.0,USA
2024-04-14,P044,Product_44,373,16,25,4476.0,USA
2024-04-14,P045,Product_45,424,30,30,8904.0,USA
2024-04-14,P046,Product_46,499,82,0,40918.0,USA
2024-04-14,P047,Product_47,537,48,0,25776.0,USA
2024-04-14,P048,Product_48,131,27,0,3537.0,USA
2024-04-14,P049,Product_49,424,13,0,5512.0,USA
2024-04-14,P050,Product_50,666,98,25,48951.0,USA
2024-04-21,P001,Product_1,467,61,0,28487.0,USA
2024-04-21,P002,Product_2,80,24,0,1920.0,USA
2024-04-21,P003,Product_3,372,81,0,30132.0,USA
2024-04-21,P004,Product_4,432,70,15,25704.0,USA
2024-04-21,P005,Product_5,505,30,0,15150.0,USA
2024-04-21,P006,Product_6,143,92,20,10524.8,USA
2024-04-21,P007,Product_7,557,96,0,53472.0,USA
2024-04-21,P008,Product_8,547,84,20,36758.4,USA
2024-04-21,P009,Product_9,194,84,15,13851.6,USA
2024-04-21,P010,Product_10,532,97,0,51604.0,USA
2024-04-21,P011,Product_11,647,33,5,20283.45,USA
2024-04-21,P012,Product_12,687,12,25,6183.0,USA
2024-04-21,P013,Product_13,460,31,30,9982.0,USA
2024-04-21,P014,Product_14,630,62,5,37107.0,USA
2024-04-21,P015,Product_15,110,11,5,1149.5,USA
2024-04-21,P016,Product_16,375,97,30,25462.5,USA
2024-04-21,P017,Product_17,174,39,10,6107.4,USA
2024-04-21,P018,Product_18,600,47,0,28200.0,USA
2024-04-21,P019,Product_19,145,11,30,1116.5,USA
2024-04-21,P020,Product_20,523,73,0,38179.0,USA
2024-04-21,P021,Product_21,587,69,10,36452.7,USA
2024-04-21,P022,Product_22,65,30,0,1950.0,USA
2024-04-21,P023,Product_23,562,42,0,23604.0,USA
2024-04-21,P024,Product_24,131,85,0,11135.0,USA
2024-04-21,P025,Product_25,218,67,20,11684.8,USA
2024-04-21,P026,Product_26,395,31,0,12245.0,USA
2024-04-21,P027,Product_27,459,98,0,44982.0,USA
2024-04-21,P028,Product_28,307,58,0,17806.0,USA
2024-04-21,P029,Product_29,606,100,10,54540.0,USA
2024-04-21,P030,Product_30,393,68,30,18706.8,USA
2024-04-21,P031,Product_31,122,51,5,5910.9,USA
2024-04-21,P032,Product_32,283,69,10,17574.3,USA
2024-04-21,P033,Product_33,361,89,25,24096.75,USA
2024-04-21,P034,Product_34,665,24,10,14364.0,USA
2024-04-21,P035,Product_35,408,71,0,28968.0,USA
2024-04-21,P036,Product_36,512,71,0,36352.0,USA
2024-04-21,P037,Product_37,452,56,0,25312.0,USA
2024-04-21,P038,Product_38,409,71,0,29039.0,USA
2024-04-21,P039,Product_39,346,60,5,19722.0,USA
2024-04-21,P040,Product_40,423,64,20,21657.6,USA
2024-04-21,P041,Product_41,306,73,0,22338.0,USA
2024-04-21,P042,Product_42,452,12,5,5152.8,USA
2024-04-21,P043,Product_43,360,60,15,18360.0,USA
2024-04-21,P044,Product_44,329,16,0,5264.0,USA
2024-04-21,P045,Product_45,412,30,25,9270.0,USA
2024-04-21,P046,Product_46,520,82,10,38376.0,USA
2024-04-21,P047,Product_47,532,48,0,25536.0,USA
2024-04-21,P048,Product_48,143,27,20,3088.8,USA
2024-04-21,P049,Product_49,442,13,10,5171.4,USA
2024-04-21,P050,Product_50,617,98,10,54419.4,USA
2024-04-28,P001,Product_1,473,61,5,27410.35,USA
2024-04-28,P002,Product_2,81,24,5,1846.8,USA
2024-04-28,P003,Product_3,405,81,20,26244.0,USA
2024-04-28,P004,Product_4,397,70,0,27790.0,USA
2024-04-28,P005,Product_5,499,30,0,14970.0,USA
2024-04-28,P006,Product_6,129,92,0,11868.0,USA
2024-04-28,P007,Product_7,605,96,20,46464.0,USA
2024-04-28,P008,Product_8,492,84,0,41328.0,USA
2024-04-28,P009,Product_9,200,84,25,12600.0,USA
2024-04-28,P010,Product_10,552,97,10,48189.6,USA
2024-04-28,P011,Product_11,701,33,25,17349.75,USA
2024-04-28,P012,Product_12,694,12,30,5829.6,USA
2024-04-28,P013,Product_13,445,31,25,10346.25,USA
2024-04-28,P014,Product_14,683,62,25,31759.5,USA
2024-04-28,P015,Product_15,108,11,5,1128.6,USA
2024-04-28,P016,Product_16,338,97,10,29507.4,USA
2024-04-28,P017,Product_17,164,39,0,6396.0,USA
2024-04-28,P018,Product_18,593,47,0,27871.0,USA
2024-04-28,P019,Product_19,131,11,10,1296.9,USA
2024-04-28,P020,Product_20,543,73,10,35675.1,USA
2024-04-28,P021,Product_21,553,69,0,38157.0,USA
2024-04-28,P022,Product_22,67,30,10,1809.0,USA
2024-04-28,P023,Product_23,625,42,25,19687.5,USA
2024-04-28,P024,Product_24,136,85,10,10404.0,USA
2024-04-28,P025,Product_25,215,67,20,11524.0,USA
2024-04-28,P026,Product_26,439,31,25,10206.75,USA
2024-04-28,P027,Product_27,522,98,30,35809.2,USA
2024-04-28,P028,Product_28,326,58,15,16071.8,USA
2024-04-28,P029,Product_29,642,100,25,48150.0,USA
2024-04-28,P030,Product_30,388,68,30,18468.8,USA
2024-04-28,P031,Product_31,135,51,30,4819.5,USA
2024-04-28,P032,Product_32,267,69,0,18423.0,USA
2024-04-28,P033,Product_33,325,89,5,27478.75,USA
2024-04-28,P034,Product_34,626,24,0,15024.0,USA
2024-04-28,P035,Product_35,403,71,0,28613.0,USA
2024-04-28,P036,Product_36,544,71,15,32830.4,USA
2024-04-28,P037,Product_37,491,56,20,21996.8,USA
2024-04-28,P038,Product_38,455,71,25,24228.75,USA
2024-04-28,P039,Product_39,334,60,0,20040.0,USA
2024-04-28,P040,Product_40,428,64,25,20544.0,USA
2024-04-28,P041,Product_41,325,73,15,20166.25,USA
2024-04-28,P042,Product_42,480,12,20,4608.0,USA
2024-04-28,P043,Product_43,381,60,30,16002.0,USA
2024-04-28,P044,Product_44,349,16,15,4746.4,USA
2024-04-28,P045,Product_45,361,30,0,10830.0,USA
2024-04-28,P046,Product_46,551,82,25,33886.5,USA
2024-04-28,P047,Product_47,526,48,0,25248.0,USA
2024-04-28,P048,Product_48,129,27,0,3483.0,USA
2024-04-28,P049,Product_49,468,13,25,4563.0,USA
2024-04-28,P050,Product_50,580,98,0,56840.0,USA
2024-05-05,P001,Product_1,500,61,20,24400.0,USA
2024-05-05,P002,Product_2,78,24,0,1872.0,USA
2024-05-05,P003,Product_3,408,81,25,24786.0,USA
2024-05-05,P004,Product_4,391,70,0,27370.0,USA
2024-05-05,P005,Product_5,566,30,30,11886.0,USA
2024-05-05,P006,Product_6,139,92,20,10230.4,USA
2024-05-05,P007,Product_7,542,96,0,52032.0,USA
2024-05-05,P008,Product_8,509,84,10,38480.4,USA
2024-05-05,P009,Product_9,202,84,30,11877.6,USA
2024-05-05,P010,Product_10,531,97,5,48931.65,USA
2024-05-05,P011,Product_11,614,33,0,20262.0,USA
2024-05-05,P012,Product_12,609,12,5,6942.6,USA
2024-05-05,P013,Product_13,409,31,10,11411.1,USA
2024-05-05,P014,Product_14,658,62,20,32636.8,USA
2024-05-05,P015,Product_15,112,11,15,1047.2,USA
2024-05-05,P016,Product_16,325,97,5,29948.75,USA
2024-05-05,P017,Product_17,162,39,0,6318.0,USA
2024-05-05,P018,Product_18,628,47,15,25088.6,USA
2024-05-05,P019,Product_19,126,11,5,1316.7,USA
2024-05-05,P020,Product_20,509,73,0,37157.0,USA
2024-05-05,P021,Product_21,626,69,30,30235.8,USA
2024-05-05,P022,Product_22,68,30,15,1734.0,USA
2024-05-05,P023,Product_23,588,42,15,20991.6,USA
2024-05-05,P024,Product_24,144,85,25,9180.0,USA
2024-05-05,P025,Product_25,202,67,10,12180.6,USA
2024-05-05,P026,Product_26,433,31,25,10067.25,USA
2024-05-05,P027,Product_27,458,98,5,42639.8,USA
2024-05-05,P028,Product_28,299,58,0,17342.0,USA
2024-05-05,P029,Product_29,576,100,5,54720.0,USA
2024-05-05,P030,Product_30,341,68,5,22028.6,USA
2024-05-05,P031,Product_31,127,51,20,5181.6,USA
2024-05-05,P032,Product_32,263,69,0,18147.0,USA
2024-05-05,P033,Product_33,312,89,0,27768.0,USA
2024-05-05,P034,Product_34,617,24,0,14808.0,USA
2024-05-05,P035,Product_35,397,71,0,28187.0,USA
2024-05-05,P036,Product_36,548,71,20,31126.4,USA
2024-05-05,P037,Product_37,440,56,0,24640.0,USA
2024-05-05,P038,Product_38,428,71,15,25829.8,USA
2024-05-05,P039,Product_39,337,60,5,19209.0,USA
2024-05-05,P040,Product_40,394,64,10,22694.4,USA
2024-05-05,P041,Product_41,335,73,25,18341.25,USA
2024-05-05,P042,Product_42,440,12,5,5016.0,USA
2024-05-05,P043,Product_43,359,60,20,17232.0,USA
2024-05-05,P044,Product_44,328,16,5,4985.6,USA
2024-05-05,P045,Product_45,356,30,0,10680.0,USA
2024-05-05,P046,Product_46,554,82,30,31799.6,USA
2024-05-05,P047,Product_47,518,48,0,24864.0,USA
2024-05-05,P048,Product_48,127,27,0,3429.0,USA
2024-05-05,P049,Product_49,451,13,20,4690.4,USA
2024-05-05,P050,Product_50,572,98,0,56056.0,USA
2024-05-12,P001,Product_1,502,61,25,22966.5,USA
2024-05-12,P002,Product_2,79,24,5,1801.2,USA
2024-05-12,P003,Product_3,409,81,30,23190.3,USA
2024-05-12,P004,Product_4,422,70,20,23632.0,USA
2024-05-12,P005,Product_5,519,30,15,13234.5,USA
2024-05-12,P006,Product_6,143,92,30,9209.2,USA
2024-05-12,P007,Product_7,532,96,0,51072.0,USA
2024-05-12,P008,Product_8,547,84,30,32163.6,USA
2024-05-12,P009,Product_9,172,84,0,14448.0,USA
2024-05-12,P010,Product_10,522,97,5,48102.3,USA
2024-05-12,P011,Product_11,603,33,0,19899.0,USA
2024-05-12,P012,Product_12,613,12,10,6620.4,USA
2024-05-12,P013,Product_13,383,31,0,11873.0,USA
2024-05-12,P014,Product_14,661,62,25,30736.5,USA
2024-05-12,P015,Product_15,115,11,25,948.75,USA
2024-05-12,P016,Product_16,359,97,30,24376.1,USA
2024-05-12,P017,Product_17,159,39,0,6201.0,USA
2024-05-12,P018,Product_18,617,47,15,24649.15,USA
2024-05-12,P019,Product_19,124,11,5,1295.8,USA
2024-05-12,P020,Product_20,500,73,0,36500.0,USA
2024-05-12,P021,Product_21,535,69,0,36915.0,USA
2024-05-12,P022,Product_22,64,30,5,1824.0,USA
2024-05-12,P023,Product_23,591,42,20,19857.6,USA
2024-05-12,P024,Product_24,132,85,10,10098.0,USA
2024-05-12,P025,Product_25,194,67,5,12348.1,USA
2024-05-12,P026,Product_26,378,31,0,11718.0,USA
2024-05-12,P027,Product_27,439,98,0,43022.0,USA
2024-05-12,P028,Product_28,293,58,0,16994.0,USA
2024-05-12,P029,Product_29,635,100,30,44450.0,USA
2024-05-12,P030,Product_30,326,68,0,22168.0,USA
2024-05-12,P031,Product_31,113,51,0,5763.0,USA
2024-05-12,P032,Product_32,258,69,0,17802.0,USA
2024-05-12,P033,Product_33,345,89,25,23028.75,USA
2024-05-12,P034,Product_34,697,24,30,11709.6,USA
2024-05-12,P035,Product_35,429,71,20,24367.2,USA
2024-05-12,P036,Product_36,526,71,15,31744.1,USA
2024-05-12,P037,Product_37,453,56,10,22831.2,USA
2024-05-12,P038,Product_38,391,71,0,27761.0,USA
2024-05-12,P039,Product_39,371,60,30,15582.0,USA
2024-05-12,P040,Product_40,405,64,20,20736.0,USA
2024-05-12,P041,Product_41,314,73,15,19483.7,USA
2024-05-12,P042,Product_42,464,12,20,4454.4,USA
2024-05-12,P043,Product_43,352,60,20,16896.0,USA
2024-05-12,P044,Product_44,338,16,15,4596.8,USA
2024-05-12,P045,Product_45,402,30,30,8442.0,USA
2024-05-12,P046,Product_46,544,82,30,31225.6,USA
2024-05-12,P047,Product_47,547,48,15,22317.6,USA
2024-05-12,P048,Product_48,134,27,15,3075.3,USA
2024-05-12,P049,Product_49,402,13,0,5226.0,USA
2024-05-12,P050,Product_50,604,98,15,50313.2,USA
2024-05-19,P001,Product_1,437,61,0,26657.0,USA
2024-05-19,P002,Product_2,79,24,10,1706.4,USA
2024-05-19,P003,Product_3,401,81,30,22736.7,USA
2024-05-19,P004,Product_4,395,70,10,24885.0,USA
2024-05-19,P005,Product_5,485,30,5,13822.5,USA
2024-05-19,P006,Product_6,122,92,0,11224.0,USA
2024-05-19,P007,Product_7,521,96,0,50016.0,USA
2024-05-19,P008,Product_8,513,84,20,34473.6,USA
2024-05-19,P009,Product_9,169,84,0,14196.0,USA
2024-05-19,P010,Product_10,498,97,0,48306.0,USA
